,id,set_name,img,text,gold_hate,gold_pc,gold_attack,pc,attack
4235,50931,train,img/50931.png,never had one before. what? a room to yourself? yes,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4236,38072,train,img/38072.png,your race card is declined,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4237,57183,train,img/57183.png,if you're a man and put your hands on a woman then you aren't a man,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4238,50328,train,img/50328.png,los angeles has ice cube new york has nas detroit has eminem your city has ?,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4239,53291,train,img/53291.png,"sure she's cute, but my car's still dirty.",['not_hateful'],['pc_empty'],['attack_empty'],None,None
4240,65012,train,img/65012.png,when you actually get a job in the same field that you majored in child safety now child safety tips from a former pedophile,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4241,60758,train,img/60758.png,thankfully youtube blocked those videos to show their support for muslim people,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4242,82501,train,img/82501.png,now is the winter of our discontent day made glorious summer by this hump,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4243,12843,train,img/12843.png,when you have to race to see who gets to the playground quicker,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4244,3279,train,img/03279.png,aren't you tried of my jokes!,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4245,71483,train,img/71483.png,"i was told to make a fb pregnancy pic. wife was not amused. ""there are no mistakes, just happy little accidents""",['not_hateful'],['pc_empty'],['attack_empty'],None,None
4246,50918,train,img/50918.png,paraplegic woman in a wheelchair with her coach,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4247,40576,train,img/40576.png,i don't pretend to be something i'm not except sober. i've pretended to be sober a few times,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4248,34089,train,img/34089.png,this is where i belong,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4249,51948,train,img/51948.png,the leader of north korea during a meeting,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4250,64093,train,img/64093.png,i married my brother to commit immigration fraud,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4251,92708,train,img/92708.png,the book about terrorism,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4252,37601,train,img/37601.png,my favorite sex position is the challenger i go hard for 73 seconds then prematurley blow,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4253,12534,train,img/12534.png,border agents in texas aprehend over 400 span. in just 5- minutes illegals we know we have an issue with illegal immigration but how can we fix this and not separate families,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4254,83216,train,img/83216.png,you know it's going a be a serious blow job when he puts his hair up in a manbun,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4255,91348,train,img/91348.png,yo dawg you gotta chill,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4256,75041,train,img/75041.png,"to all my friends who post controversial, obscene, dirty, offensive, derogatory posts... keep that shit up. i like it",['not_hateful'],['pc_empty'],['attack_empty'],None,None
4257,85472,train,img/85472.png,once we are done destroying our country we'll move to yours!,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4258,62971,train,img/62971.png,"anything * y o u * can do, i can do better i can do anything better than you ! !",['not_hateful'],['pc_empty'],['attack_empty'],None,None
4259,9462,train,img/09462.png,halloween got you like,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4260,94287,train,img/94287.png,who is this grumpy cat you speak of?! sweet mother of hades what the hell is that?!?!?,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4261,73615,train,img/73615.png,i think it is safe now challenge accepted,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4262,16437,train,img/16437.png,unnecessary life-vest ice cubes float,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4263,30259,train,img/30259.png,i'm not a pessimist i'm an optometrist,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4264,13842,train,img/13842.png,"...and down here, we'll add a happy little van, down by the river",['not_hateful'],['pc_empty'],['attack_empty'],None,None
4265,95087,train,img/95087.png,good things small packages,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4266,19304,train,img/19304.png,dark humor is like good food not everyone deserve it,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4267,45927,train,img/45927.png,you got a problem?,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4268,14859,train,img/14859.png,when your lipstick smudges after eating a hamburger,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4269,80652,train,img/80652.png,how to remember kid in hot car keep 2nd road beer with them,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4270,31728,train,img/31728.png,"either we fuckin, or i'm fuckin",['not_hateful'],['pc_empty'],['attack_empty'],None,None
4271,73980,train,img/73980.png,i caught my goat cheating on me,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4272,93687,train,img/93687.png,amsterdam red light district isalamabad red light district,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4273,7325,train,img/07325.png,but i need you,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4274,81256,train,img/81256.png,when you have a small dick and tell a jewish girl to suck it i can't,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4275,83756,train,img/83756.png,drive very cautiously on this road of life because folks will turn on you with no signal,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4276,29508,train,img/29508.png,problem solution,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4277,73180,train,img/73180.png,"the first time i got high was in the backseat of my older brother's car. it must have been some good shit too, because i am an only child",['not_hateful'],['pc_empty'],['attack_empty'],None,None
4278,41605,train,img/41605.png,"if you shouted ""lock her up"" & aren't now shouting ""lock him up"".. you might be a hypocrite",['not_hateful'],['pc_empty'],['attack_empty'],None,None
4279,80567,train,img/80567.png,happy birthday i nose it will be good,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4280,43581,train,img/43581.png,when you found your wife is cheating on you,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4281,97438,train,img/97438.png,buchenwald concentration camp bones of anti-nazi german women still are in the brick ovens on the crematorium,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4282,50614,train,img/50614.png,clint eastwood and a monkey,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4283,54263,train,img/54263.png,we're glad you're home,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4284,56134,train,img/56134.png,meanwhile at the isis strip club,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4285,97301,train,img/97301.png,will you hurry up and hunt some food we have to feed this starving child,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4286,92154,train,img/92154.png,what kind of punch can take out 20 kids and 6 adults? a sandy hook,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4287,46918,train,img/46918.png,muslims in 2001 muslim in congress 2019 defund homeland security!,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4288,84172,train,img/84172.png,michelle obama don't find that funny,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4289,13795,train,img/13795.png,49 people were killed at christchurch muslim muslim 49 people were killed at christchurch mosques,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4290,71506,train,img/71506.png,knock knock. who's there? your parent! now open up this damn door,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4291,90251,train,img/90251.png,when you remebered where you left your keys,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4292,16954,train,img/16954.png,tag the little guy who thinks he can take on anyone,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4293,63924,train,img/63924.png,how can this be allowed a free home and benefits? when this man was allowed to die on the street after serving this country,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4294,79325,train,img/79325.png,"you can cry about ""islamophobia"" all you want ! we don't give a rats ass about allah ~arv~ we the people of america stand with israel",['not_hateful'],['pc_empty'],['attack_empty'],None,None
4295,78394,train,img/78394.png,when republicans freed the slaves this is how democrats responded,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4296,36190,train,img/36190.png,immigrants illegal aliens,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4297,58917,train,img/58917.png,fight for our country to keep the land we made home,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4298,71529,train,img/71529.png,if your man dresses like this there no doubt he's gay,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4299,97836,train,img/97836.png,start the car!!!!!! i just peed on hillary's leg!,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4300,25948,train,img/25948.png,"to all my friends who post controversial obscene, dirty, offensive, derogatory posts..... keep that shit up. i like it",['not_hateful'],['pc_empty'],['attack_empty'],None,None
4301,15308,train,img/15308.png,you know shit got real... once chucky got up,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4302,39054,train,img/39054.png,why is it so good? because it's white,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4303,64890,train,img/64890.png,this chicken is so rubbery goodyear called and asked for the recipe!,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4304,61798,train,img/61798.png,"hello honey! no, i promise i'm not playing golf again",['not_hateful'],['pc_empty'],['attack_empty'],None,None
4305,94581,train,img/94581.png,"""farming simulator 19 classic equipment dlc""",['not_hateful'],['pc_empty'],['attack_empty'],None,None
4306,68391,train,img/68391.png,where is the black guy?,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4307,95817,train,img/95817.png,two sad images from american history,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4308,37190,train,img/37190.png,oh look. this thread again,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4309,35298,train,img/35298.png,see? i fuckin told you! a little foil on top keeps them jewsy,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4310,3275,train,img/03275.png,the only time you can hang out with 2 dirty hookers and a tranny,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4311,37128,train,img/37128.png,"there's incest, and then there's sisterfister incest!",['not_hateful'],['pc_empty'],['attack_empty'],None,None
4312,56419,train,img/56419.png,anyone who disagrees with homosexuality and gay marraige is probably a closet homosexual. do you disagree with pedophiles and pedophilia?,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4313,64097,train,img/64097.png,caitlyn jenner is having a good hair day,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4314,21435,train,img/21435.png,if some dude walks into the ladies bathroom while one of my girls is in there i will quickly identify as a mma fighter,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4315,46720,train,img/46720.png,"when my girlfriend says, ""unlock your phone i need to see something.. i just look at her crazy because i don't even let my wife do that",['not_hateful'],['pc_empty'],['attack_empty'],None,None
4316,87304,train,img/87304.png,"ah, i think may have found the problem you appear to be a f*male",['not_hateful'],['pc_empty'],['attack_empty'],None,None
4317,1756,train,img/01756.png,she is a fast runner,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4318,97465,train,img/97465.png,how to pick up jewish chicks,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4319,13042,train,img/13042.png,"jean claude van ma'am! coming soon to a gamestop near you, ""it's ma'am!!!",['not_hateful'],['pc_empty'],['attack_empty'],None,None
4320,79386,train,img/79386.png,wanted: ''fled from the kitchen'',['not_hateful'],['pc_empty'],['attack_empty'],None,None
4321,36189,train,img/36189.png,i reckon i like them titties mmmm hmmm,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4322,37256,train,img/37256.png,"no generation in american history has let the government get by with so much, are we a generation of cowards or are we going to take our country back?",['not_hateful'],['pc_empty'],['attack_empty'],None,None
4323,64157,train,img/64157.png,damn they really out here thinking they making it to class,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4324,92013,train,img/92013.png,"""heeeadddd shoulders wheel and frame wheel and frame""",['not_hateful'],['pc_empty'],['attack_empty'],None,None
4325,93867,train,img/93867.png,you mean she wasn't german?,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4326,40351,train,img/40351.png,the navy drinkers with a sailing problem,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4327,5437,train,img/05437.png,this could be us but you keep escaping,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4328,46837,train,img/46837.png,leftist logic: it's bad for russia to interfere in our elections.. ...but it's ok for illegal immigrants to vote,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4329,32076,train,img/32076.png,when i post something offensive and someone tries to explain to me why it's offensive,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4330,54613,train,img/54613.png,wtf is with this guide dog? i keep ending up at kfc,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4331,23476,train,img/23476.png,stomp on my flag i'll pound your ass,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4332,34157,train,img/34157.png,mlk at the march on washington,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4333,36174,train,img/36174.png,every man needs a decent coffee maker,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4334,75829,train,img/75829.png,baltimore is not infested with rats they live there,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4335,38071,train,img/38071.png,don't ever think you got away with the rat shit you said or the snake shit you did because i have a good memory and alot of patience,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4336,78931,train,img/78931.png,when it's spring cleaning time but you rather sleep,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4337,89372,train,img/89372.png,2 more sleeps until hunbashing,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4338,14769,train,img/14769.png,god loves all of his children,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4339,54261,train,img/54261.png,this faceapp stuff is incredible!,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4340,31625,train,img/31625.png,"i married my brother to commit immigration fraud this makes her an illegal alien, ineligible for congress and deportable! ice, where are you?",['not_hateful'],['pc_empty'],['attack_empty'],None,None
4341,78402,train,img/78402.png,"""state your name for the record"" what page is it on?",['not_hateful'],['pc_empty'],['attack_empty'],None,None
4342,59304,train,img/59304.png,getting ready to head out and paint the town red,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4343,47209,train,img/47209.png,people aftey they put the divider in between your groceries,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4344,6712,train,img/06712.png,smell that? thats why we have to use condoms,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4345,40159,train,img/40159.png,"are my sins forgiven now, father",['not_hateful'],['pc_empty'],['attack_empty'],None,None
4346,90856,train,img/90856.png,hunting the most expensive way to get free food,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4347,65789,train,img/65789.png,so then i pied the corner and smoked his ass,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4348,91527,train,img/91527.png,ain't no sandwich when she's gone,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4349,82914,train,img/82914.png,you should vote for me because i do not suck! we already knew that!,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4350,32751,train,img/32751.png,all aboard we are headed home,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4351,71634,train,img/71634.png,i'm really sorry you're not feeling well today... but i'm still gonna need a sandwich,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4352,9128,train,img/09128.png,"only in america could these people consider themselves the ""master race""",['not_hateful'],['pc_empty'],['attack_empty'],None,None
4353,2614,train,img/02614.png,black boyfriend white boyfriend,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4354,52641,train,img/52641.png,religion when grown ass adults argue about who has the better invisible friend,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4355,43856,train,img/43856.png,this is nahir nahir is born in germany nahir is german this is fluffy fluffy is born in horse stable fluffy is a horse,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4356,79485,train,img/79485.png,my mom says i can get 1m likes,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4357,4387,train,img/04387.png,"sit down kids, i will now tell you how i met your mother",['not_hateful'],['pc_empty'],['attack_empty'],None,None
4358,10857,train,img/10857.png,how do you know when this prick is lying? the sphincter under his nose is moving,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4359,37105,train,img/37105.png,person i chase: *shows clear signs he doesn't want to do anything with me* me: i'm gonna pretend i still have a chance,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4360,67498,train,img/67498.png,biggest mistake in american history,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4361,1892,train,img/01892.png,i did not divide the country the republican decision to obstruct every single thing i proposed to help us dig out of the financial crisis they caused divided the country,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4362,39265,train,img/39265.png,unfortunately... these guys still exist,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4363,86237,train,img/86237.png,when a new hire tries to tell you how to do your job who the fuck is you?,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4364,78205,train,img/78205.png,asian drivers test went as expected,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4365,52106,train,img/52106.png,rohingya refugee boys study the quran,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4366,97502,train,img/97502.png,when abortion is illegal so you hire casey anthony to babysit improvise. adapt. overcome,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4367,76538,train,img/76538.png,you smell coffee? me neither. make some!,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4368,9618,train,img/09618.png,vitiligo is a disease that causes the loss of skin color,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4369,81450,train,img/81450.png,whenever white patriarchy wants to turn me into its fucking bitch,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4370,19563,train,img/19563.png,fukrest. ...if die... don't let me vote democrat,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4371,62097,train,img/62097.png,walking with my homies,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4372,72451,train,img/72451.png,hello mengele i think one of your experiments has escaped,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4373,24317,train,img/24317.png,that look you give when you got your fix but not your kids,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4374,93548,train,img/93548.png,a gestapo agent inspects a group of yugoslavs executed by nazi henchmen,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4375,31094,train,img/31094.png,i'm not saying your mom's a slut but during childbirth she slid you in and out a couple of times,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4376,48520,train,img/48520.png,a short histoy of u.s. presidents,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4377,92568,train,img/92568.png,what are they fighting over? is it: a) he cut him off b) he stole his girl c) he ran into him d)they're just play fighting for funsies,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4378,74615,train,img/74615.png,it's a weiner pit. just like your mouth,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4379,1734,train,img/01734.png,and that was the last time we let uncle larry babysit,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4380,68137,train,img/68137.png,that friday vibe be like,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4381,3186,train,img/03186.png,removes polish with chemicals nobody bats an eye commits crimes against the polish starts ww2,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4382,18204,train,img/18204.png,it's okay for you to believe what you believe it's not okay for you to demand other to believe the same way,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4383,63758,train,img/63758.png,lonely devil on halloween,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4384,3751,train,img/03751.png,"""i yelled catch ! i swear i thought she was ready """,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4385,97261,train,img/97261.png,"we didn't say nobel prize we said... no bail, suprise!",['not_hateful'],['pc_empty'],['attack_empty'],None,None
4386,86593,train,img/86593.png,farming simulator 17,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4387,5231,train,img/05231.png,the name's bob... bob,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4388,96184,train,img/96184.png,when you've just realised your son has taken the wrong backpack to school,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4389,73259,train,img/73259.png,what the heck you mean no shirt no service,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4390,2576,train,img/02576.png,this is a snakes mouth it all makes fucking sense now,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4391,45109,train,img/45109.png,i think it's funny to haggle overprice with with hookers when you're just going to kill them anyway,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4392,52437,train,img/52437.png,do you agree with rush limbaugh's claim that the democtrat party is america' s largest hate group?,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4393,16438,train,img/16438.png,"i'm not inturupting anything personal, am i? yeah niles, we just eloped. i'm your new mom. well, i'll be a son of a bitch",['not_hateful'],['pc_empty'],['attack_empty'],None,None
4394,67325,train,img/67325.png,bombbbssss awayyyyyy,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4395,94605,train,img/94605.png,he was a world savior only if stupid people would understand,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4396,57418,train,img/57418.png,3.8 billion of them on earth. why isn't it clean yet?,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4397,15374,train,img/15374.png,"1-800 abos-r-dum, thats 1-800-abos-r-dum! do you hate yourself? doubt science & established historical records?",['not_hateful'],['pc_empty'],['attack_empty'],None,None
4398,2537,train,img/02537.png,arrest george soros for crimes against europe,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4399,19302,train,img/19302.png,best thing about twenty four year olds twenty of them,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4400,25693,train,img/25693.png,when you can't remeber if you ate wendy's twice that day,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4401,54931,train,img/54931.png,build a house for r250m while ordinary citizens live in poverty? i blame apartheid,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4402,81943,train,img/81943.png,the look you have when your dad cuts your hair,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4403,30569,train,img/30569.png,thank you ! for everything ! for what ?,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4404,83905,train,img/83905.png,i wish i could stand by you!,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4405,15278,train,img/15278.png,no one: white people when you nod at them:,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4406,30859,train,img/30859.png,parents gets divorced twice as many birthday presents,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4407,58739,train,img/58739.png,i was asked am i my brother's keeper? i replied. fuck with him and find out,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4408,70459,train,img/70459.png,don't look back in the past contiue to live in the future,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4409,29635,train,img/29635.png,close friends for life,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4410,42851,train,img/42851.png,"""i'm fine, i'm just tired"" = my depression is setting in but i don't want to bother you with it",['not_hateful'],['pc_empty'],['attack_empty'],None,None
4411,64128,train,img/64128.png,heeeeaad shoulders wheel and frame wheel and frame,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4412,85147,train,img/85147.png,when you think it's friday but it's actually tuesday,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4413,63580,train,img/63580.png,great at making martinis terrible at stealing tambourines,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4414,64520,train,img/64520.png,oh sike,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4415,82793,train,img/82793.png,damn chewbacca ewoks are our friends,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4416,90576,train,img/90576.png,malcolm x military kill,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4417,5761,train,img/05761.png,"don't shoot, i'm from the group why dont you post and comment? i'm shy, but i like stuff",['not_hateful'],['pc_empty'],['attack_empty'],None,None
4418,84013,train,img/84013.png,dont ask me how i get on that cliff,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4419,6892,train,img/06892.png,when you're trying to listen to the teacher in your school and the foreign exchange student keeps on crying,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4420,78062,train,img/78062.png,questioning america's support for fascist israel ... is unacceptable,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4421,34216,train,img/34216.png,"yes, ilhan omar is anti-semitic and anti-american but she is on our side",['not_hateful'],['pc_empty'],['attack_empty'],None,None
4422,27914,train,img/27914.png,"when you're stressed, you eat ice cream, cake, chocolate & sweets, why? because stressed spelled backwards is desserts mind = blown.]",['not_hateful'],['pc_empty'],['attack_empty'],None,None
4423,78915,train,img/78915.png,"if you don't want to talk about it, don't post vague status updates fishing for people to ask you what's wrong",['not_hateful'],['pc_empty'],['attack_empty'],None,None
4424,39482,train,img/39482.png,you're so old this was your first school book,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4425,71083,train,img/71083.png,i once dumped a cross eyed chick thought she was seeing someone else,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4426,53624,train,img/53624.png,feeling cute might write in my diary later,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4427,40726,train,img/40726.png,"why didn't the ""if you don't like it, you can leave"" people leave when obama was president?",['not_hateful'],['pc_empty'],['attack_empty'],None,None
4428,70941,train,img/70941.png,one last call for green cards closing time you dont have to go home but you cant stay here,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4429,8517,train,img/08517.png,when the weekends finally here,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4430,65739,train,img/65739.png,that look when you wanna cut a bitch but you're a better person than that,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4431,74326,train,img/74326.png,"i have to stop saying ""how stupid can you be?"" some people are starting to take it as a challenge",['not_hateful'],['pc_empty'],['attack_empty'],None,None
4432,39854,train,img/39854.png,i married my brother to commit immigration fraud,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4433,72580,train,img/72580.png,the hardest part to eat in a vegetable,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4434,74832,train,img/74832.png,if your man dresses like this there no doubt he's cold,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4435,18526,train,img/18526.png,look at my new goat cage,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4436,26750,train,img/26750.png,on my way to the maury show for the 8th time,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4437,9176,train,img/09176.png,always be kind to those less fortunate than you,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4438,20356,train,img/20356.png,when each letter is a mental disorder,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4439,72610,train,img/72610.png,they were right blue really is my color!,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4440,29056,train,img/29056.png,how do we destroy the patriarchy? it's simple. we eat it,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4441,12358,train,img/12358.png,oh no i can't steal anymore,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4442,78930,train,img/78930.png,the strength of a father to his daughter,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4443,74892,train,img/74892.png,largemouth bass largemouthed ass,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4444,43690,train,img/43690.png,twins going swimming with a friend,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4445,63207,train,img/63207.png,a rare photo of obama's birth,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4446,6793,train,img/06793.png,"when asked what i did over the weekend i reply, ""why, what did you hear",['not_hateful'],['pc_empty'],['attack_empty'],None,None
4447,27150,train,img/27150.png,kick them out of country,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4448,69418,train,img/69418.png,rise of the planet of the apes (1963),['not_hateful'],['pc_empty'],['attack_empty'],None,None
4449,98246,train,img/98246.png,"trump supporters because why learn the facts, when you can mindlessly preach hate?",['not_hateful'],['pc_empty'],['attack_empty'],None,None
4450,38217,train,img/38217.png,this bacon is so raw it's about to start singing hakuna matata,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4451,20913,train,img/20913.png,guess she didn't learn her lesson the first time,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4452,5642,train,img/05642.png,did you say dude blew his tranny???,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4453,80317,train,img/80317.png,ice cube has been targeted by gay activist for using homophobic lyrics in the past,['not_hateful'],['pc_empty'],['attack_empty'],None,None
